"state","county_name","year","state_po","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"VIRGINIA","BATH",2004,"VA","51017","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",1432,2282,"20260225","TOTAL"
"VIRGINIA","BATH",2004,"VA","51017","US PRESIDENT","JOHN KERRY","DEMOCRAT",828,2282,"20260225","TOTAL"
"VIRGINIA","BATH",2004,"VA","51017","US PRESIDENT","OTHER","OTHER",22,2282,"20260225","TOTAL"
"VIRGINIA","BEDFORD",2004,"VA","51019","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",21925,31404,"20260225","TOTAL"
"VIRGINIA","BEDFORD",2004,"VA","51515","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",1472,2542,"20260225","TOTAL"
"VIRGINIA","BEDFORD",2004,"VA","51019","US PRESIDENT","JOHN KERRY","DEMOCRAT",9102,31404,"20260225","TOTAL"
"VIRGINIA","BEDFORD",2004,"VA","51515","US PRESIDENT","JOHN KERRY","DEMOCRAT",1042,2542,"20260225","TOTAL"
"VIRGINIA","BEDFORD",2004,"VA","51019","US PRESIDENT","OTHER","OTHER",377,31404,"20260225","TOTAL"
"VIRGINIA","BEDFORD",2004,"VA","51515","US PRESIDENT","OTHER","OTHER",28,2542,"20260225","TOTAL"
"VIRGINIA","BLAND",2004,"VA","51021","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",1962,2865,"20260225","TOTAL"
"VIRGINIA","BLAND",2004,"VA","51021","US PRESIDENT","JOHN KERRY","DEMOCRAT",846,2865,"20260225","TOTAL"
"VIRGINIA","BLAND",2004,"VA","51021","US PRESIDENT","OTHER","OTHER",57,2865,"20260225","TOTAL"
"VIRGINIA","BOTETOURT",2004,"VA","51023","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",10865,15797,"20260225","TOTAL"
"VIRGINIA","BOTETOURT",2004,"VA","51023","US PRESIDENT","JOHN KERRY","DEMOCRAT",4801,15797,"20260225","TOTAL"
"VIRGINIA","BOTETOURT",2004,"VA","51023","US PRESIDENT","OTHER","OTHER",131,15797,"20260225","TOTAL"
"VIRGINIA","BRISTOL",2004,"VA","51520","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",4275,6724,"20260225","TOTAL"
"VIRGINIA","BRISTOL",2004,"VA","51520","US PRESIDENT","JOHN KERRY","DEMOCRAT",2400,6724,"20260225","TOTAL"
"VIRGINIA","BRISTOL",2004,"VA","51520","US PRESIDENT","OTHER","OTHER",49,6724,"20260225","TOTAL"
"VIRGINIA","BRUNSWICK",2004,"VA","51025","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",2852,6926,"20260225","TOTAL"
"VIRGINIA","BRUNSWICK",2004,"VA","51025","US PRESIDENT","JOHN KERRY","DEMOCRAT",4062,6926,"20260225","TOTAL"
"VIRGINIA","BRUNSWICK",2004,"VA","51025","US PRESIDENT","OTHER","OTHER",12,6926,"20260225","TOTAL"
"VIRGINIA","BUCHANAN",2004,"VA","51027","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",4507,9829,"20260225","TOTAL"
"VIRGINIA","BUCHANAN",2004,"VA","51027","US PRESIDENT","JOHN KERRY","DEMOCRAT",5275,9829,"20260225","TOTAL"
"VIRGINIA","BUCHANAN",2004,"VA","51027","US PRESIDENT","OTHER","OTHER",47,9829,"20260225","TOTAL"
"VIRGINIA","BUCKINGHAM",2004,"VA","51029","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",3185,6027,"20260225","TOTAL"
"VIRGINIA","BUCKINGHAM",2004,"VA","51029","US PRESIDENT","JOHN KERRY","DEMOCRAT",2789,6027,"20260225","TOTAL"
"VIRGINIA","BUCKINGHAM",2004,"VA","51029","US PRESIDENT","OTHER","OTHER",53,6027,"20260225","TOTAL"
"VIRGINIA","BUENA VISTA",2004,"VA","51530","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",1417,2389,"20260225","TOTAL"
"VIRGINIA","BUENA VISTA",2004,"VA","51530","US PRESIDENT","JOHN KERRY","DEMOCRAT",936,2389,"20260225","TOTAL"
"VIRGINIA","BUENA VISTA",2004,"VA","51530","US PRESIDENT","OTHER","OTHER",36,2389,"20260225","TOTAL"
"VIRGINIA","CAMPBELL",2004,"VA","51031","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",15891,22997,"20260225","TOTAL"
"VIRGINIA","CAMPBELL",2004,"VA","51031","US PRESIDENT","JOHN KERRY","DEMOCRAT",6862,22997,"20260225","TOTAL"
"VIRGINIA","CAMPBELL",2004,"VA","51031","US PRESIDENT","OTHER","OTHER",244,22997,"20260225","TOTAL"
"VIRGINIA","CAROLINE",2004,"VA","51033","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",4999,9954,"20260225","TOTAL"
"VIRGINIA","CAROLINE",2004,"VA","51033","US PRESIDENT","JOHN KERRY","DEMOCRAT",4878,9954,"20260225","TOTAL"
"VIRGINIA","CAROLINE",2004,"VA","51033","US PRESIDENT","OTHER","OTHER",77,9954,"20260225","TOTAL"
"VIRGINIA","CARROLL",2004,"VA","51035","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",8173,12128,"20260225","TOTAL"
"VIRGINIA","CARROLL",2004,"VA","51035","US PRESIDENT","JOHN KERRY","DEMOCRAT",3888,12128,"20260225","TOTAL"
"VIRGINIA","CARROLL",2004,"VA","51035","US PRESIDENT","OTHER","OTHER",67,12128,"20260225","TOTAL"
"VIRGINIA","CHARLES CITY",2004,"VA","51036","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",1254,3439,"20260225","TOTAL"
"VIRGINIA","CHARLES CITY",2004,"VA","51036","US PRESIDENT","JOHN KERRY","DEMOCRAT",2155,3439,"20260225","TOTAL"
"VIRGINIA","CHARLES CITY",2004,"VA","51036","US PRESIDENT","OTHER","OTHER",30,3439,"20260225","TOTAL"
"VIRGINIA","CHARLOTTE",2004,"VA","51037","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",3166,5438,"20260225","TOTAL"
"VIRGINIA","CHARLOTTE",2004,"VA","51037","US PRESIDENT","JOHN KERRY","DEMOCRAT",2223,5438,"20260225","TOTAL"
"VIRGINIA","CHARLOTTE",2004,"VA","51037","US PRESIDENT","OTHER","OTHER",49,5438,"20260225","TOTAL"
"VIRGINIA","CHARLOTTESVILLE",2004,"VA","51540","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",4172,15450,"20260225","TOTAL"
"VIRGINIA","CHARLOTTESVILLE",2004,"VA","51540","US PRESIDENT","JOHN KERRY","DEMOCRAT",11088,15450,"20260225","TOTAL"
"VIRGINIA","CHARLOTTESVILLE",2004,"VA","51540","US PRESIDENT","OTHER","OTHER",190,15450,"20260225","TOTAL"
"VIRGINIA","CHESAPEAKE",2004,"VA","51550","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",52283,91541,"20260225","TOTAL"
"VIRGINIA","CHESAPEAKE",2004,"VA","51550","US PRESIDENT","JOHN KERRY","DEMOCRAT",38744,91541,"20260225","TOTAL"
"VIRGINIA","CHESAPEAKE",2004,"VA","51550","US PRESIDENT","OTHER","OTHER",514,91541,"20260225","TOTAL"
"VIRGINIA","CHESTERFIELD",2004,"VA","51041","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",83745,133814,"20260225","TOTAL"
"VIRGINIA","CHESTERFIELD",2004,"VA","51041","US PRESIDENT","JOHN KERRY","DEMOCRAT",49346,133814,"20260225","TOTAL"
"VIRGINIA","CHESTERFIELD",2004,"VA","51041","US PRESIDENT","OTHER","OTHER",723,133814,"20260225","TOTAL"
"VIRGINIA","CLARKE",2004,"VA","51043","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",3741,6505,"20260225","TOTAL"
"VIRGINIA","CLARKE",2004,"VA","51043","US PRESIDENT","JOHN KERRY","DEMOCRAT",2699,6505,"20260225","TOTAL"
"VIRGINIA","CLARKE",2004,"VA","51043","US PRESIDENT","OTHER","OTHER",65,6505,"20260225","TOTAL"
"VIRGINIA","COLONIAL HEIGHTS",2004,"VA","51570","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",6129,8231,"20260225","TOTAL"
"VIRGINIA","COLONIAL HEIGHTS",2004,"VA","51570","US PRESIDENT","JOHN KERRY","DEMOCRAT",2061,8231,"20260225","TOTAL"
"VIRGINIA","COLONIAL HEIGHTS",2004,"VA","51570","US PRESIDENT","OTHER","OTHER",41,8231,"20260225","TOTAL"
"VIRGINIA","COVINGTON",2004,"VA","51580","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",1104,2301,"20260225","TOTAL"
"VIRGINIA","COVINGTON",2004,"VA","51580","US PRESIDENT","JOHN KERRY","DEMOCRAT",1179,2301,"20260225","TOTAL"
"VIRGINIA","COVINGTON",2004,"VA","51580","US PRESIDENT","OTHER","OTHER",18,2301,"20260225","TOTAL"
"VIRGINIA","CRAIG",2004,"VA","51045","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",1706,2621,"20260225","TOTAL"
"VIRGINIA","CRAIG",2004,"VA","51045","US PRESIDENT","JOHN KERRY","DEMOCRAT",901,2621,"20260225","TOTAL"
"VIRGINIA","CRAIG",2004,"VA","51045","US PRESIDENT","OTHER","OTHER",14,2621,"20260225","TOTAL"
"VIRGINIA","CULPEPER",2004,"VA","51047","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",10026,15605,"20260225","TOTAL"
"VIRGINIA","CULPEPER",2004,"VA","51047","US PRESIDENT","JOHN KERRY","DEMOCRAT",5476,15605,"20260225","TOTAL"
"VIRGINIA","CULPEPER",2004,"VA","51047","US PRESIDENT","OTHER","OTHER",103,15605,"20260225","TOTAL"
"VIRGINIA","CUMBERLAND",2004,"VA","51049","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",2377,4126,"20260225","TOTAL"
"VIRGINIA","CUMBERLAND",2004,"VA","51049","US PRESIDENT","JOHN KERRY","DEMOCRAT",1721,4126,"20260225","TOTAL"
"VIRGINIA","CUMBERLAND",2004,"VA","51049","US PRESIDENT","OTHER","OTHER",28,4126,"20260225","TOTAL"
"VIRGINIA","DANVILLE",2004,"VA","51590","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",9399,19112,"20260225","TOTAL"
"VIRGINIA","DANVILLE",2004,"VA","51590","US PRESIDENT","JOHN KERRY","DEMOCRAT",9436,19112,"20260225","TOTAL"
"VIRGINIA","DANVILLE",2004,"VA","51590","US PRESIDENT","OTHER","OTHER",277,19112,"20260225","TOTAL"
"VIRGINIA","DICKENSON",2004,"VA","51051","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",3591,7406,"20260225","TOTAL"
"VIRGINIA","DICKENSON",2004,"VA","51051","US PRESIDENT","JOHN KERRY","DEMOCRAT",3761,7406,"20260225","TOTAL"
"VIRGINIA","DICKENSON",2004,"VA","51051","US PRESIDENT","OTHER","OTHER",54,7406,"20260225","TOTAL"
"VIRGINIA","DINWIDDIE",2004,"VA","51053","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",6193,10839,"20260225","TOTAL"
"VIRGINIA","DINWIDDIE",2004,"VA","51053","US PRESIDENT","JOHN KERRY","DEMOCRAT",4569,10839,"20260225","TOTAL"
"VIRGINIA","DINWIDDIE",2004,"VA","51053","US PRESIDENT","OTHER","OTHER",77,10839,"20260225","TOTAL"
"VIRGINIA","EMPORIA",2004,"VA","51595","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",970,2221,"20260225","TOTAL"
"VIRGINIA","EMPORIA",2004,"VA","51595","US PRESIDENT","JOHN KERRY","DEMOCRAT",1247,2221,"20260225","TOTAL"
"VIRGINIA","EMPORIA",2004,"VA","51595","US PRESIDENT","OTHER","OTHER",4,2221,"20260225","TOTAL"
"VIRGINIA","ESSEX",2004,"VA","51057","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",2304,4344,"20260225","TOTAL"
"VIRGINIA","ESSEX",2004,"VA","51057","US PRESIDENT","JOHN KERRY","DEMOCRAT",2007,4344,"20260225","TOTAL"
"VIRGINIA","ESSEX",2004,"VA","51057","US PRESIDENT","OTHER","OTHER",33,4344,"20260225","TOTAL"
"VIRGINIA","FAIRFAX",2004,"VA","51059","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",211980,461379,"20260225","TOTAL"
"VIRGINIA","FAIRFAX",2004,"VA","51600","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",5045,10546,"20260225","TOTAL"
"VIRGINIA","FAIRFAX",2004,"VA","51059","US PRESIDENT","JOHN KERRY","DEMOCRAT",245671,461379,"20260225","TOTAL"
"VIRGINIA","FAIRFAX",2004,"VA","51600","US PRESIDENT","JOHN KERRY","DEMOCRAT",5395,10546,"20260225","TOTAL"
"VIRGINIA","FAIRFAX",2004,"VA","51059","US PRESIDENT","OTHER","OTHER",3728,461379,"20260225","TOTAL"
"VIRGINIA","FAIRFAX",2004,"VA","51600","US PRESIDENT","OTHER","OTHER",106,10546,"20260225","TOTAL"
"VIRGINIA","FALLS CHURCH",2004,"VA","51610","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",2074,6098,"20260225","TOTAL"
"VIRGINIA","FALLS CHURCH",2004,"VA","51610","US PRESIDENT","JOHN KERRY","DEMOCRAT",3944,6098,"20260225","TOTAL"
"VIRGINIA","FALLS CHURCH",2004,"VA","51610","US PRESIDENT","OTHER","OTHER",80,6098,"20260225","TOTAL"
"VIRGINIA","FAUQUIER",2004,"VA","51061","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",19011,29915,"20260225","TOTAL"
"VIRGINIA","FAUQUIER",2004,"VA","51061","US PRESIDENT","JOHN KERRY","DEMOCRAT",10712,29915,"20260225","TOTAL"
"VIRGINIA","FAUQUIER",2004,"VA","51061","US PRESIDENT","OTHER","OTHER",192,29915,"20260225","TOTAL"
"VIRGINIA","FLOYD",2004,"VA","51063","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",4162,6734,"20260225","TOTAL"
"VIRGINIA","FLOYD",2004,"VA","51063","US PRESIDENT","JOHN KERRY","DEMOCRAT",2488,6734,"20260225","TOTAL"
"VIRGINIA","FLOYD",2004,"VA","51063","US PRESIDENT","OTHER","OTHER",84,6734,"20260225","TOTAL"
"VIRGINIA","FLUVANNA",2004,"VA","51065","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",6458,10957,"20260225","TOTAL"
"VIRGINIA","FLUVANNA",2004,"VA","51065","US PRESIDENT","JOHN KERRY","DEMOCRAT",4415,10957,"20260225","TOTAL"
"VIRGINIA","FLUVANNA",2004,"VA","51065","US PRESIDENT","OTHER","OTHER",84,10957,"20260225","TOTAL"
"VIRGINIA","FRANKLIN",2004,"VA","51067","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",14048,22223,"20260225","TOTAL"
"VIRGINIA","FRANKLIN",2004,"VA","51620","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",1613,3536,"20260225","TOTAL"
"VIRGINIA","FRANKLIN",2004,"VA","51067","US PRESIDENT","JOHN KERRY","DEMOCRAT",8002,22223,"20260225","TOTAL"
"VIRGINIA","FRANKLIN",2004,"VA","51620","US PRESIDENT","JOHN KERRY","DEMOCRAT",1910,3536,"20260225","TOTAL"
"VIRGINIA","FRANKLIN",2004,"VA","51067","US PRESIDENT","OTHER","OTHER",173,22223,"20260225","TOTAL"
"VIRGINIA","FRANKLIN",2004,"VA","51620","US PRESIDENT","OTHER","OTHER",13,3536,"20260225","TOTAL"
"VIRGINIA","FREDERICK",2004,"VA","51069","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",19386,28540,"20260225","TOTAL"
"VIRGINIA","FREDERICK",2004,"VA","51069","US PRESIDENT","JOHN KERRY","DEMOCRAT",8853,28540,"20260225","TOTAL"
"VIRGINIA","FREDERICK",2004,"VA","51069","US PRESIDENT","OTHER","OTHER",301,28540,"20260225","TOTAL"
"VIRGINIA","FREDERICKSBURG",2004,"VA","51630","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",3390,7542,"20260225","TOTAL"
"VIRGINIA","FREDERICKSBURG",2004,"VA","51630","US PRESIDENT","JOHN KERRY","DEMOCRAT",4085,7542,"20260225","TOTAL"
"VIRGINIA","FREDERICKSBURG",2004,"VA","51630","US PRESIDENT","OTHER","OTHER",67,7542,"20260225","TOTAL"
"VIRGINIA","GALAX",2004,"VA","51640","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",1336,2335,"20260225","TOTAL"
"VIRGINIA","GALAX",2004,"VA","51640","US PRESIDENT","JOHN KERRY","DEMOCRAT",987,2335,"20260225","TOTAL"
"VIRGINIA","GALAX",2004,"VA","51640","US PRESIDENT","OTHER","OTHER",12,2335,"20260225","TOTAL"
"VIRGINIA","GILES",2004,"VA","51071","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",4320,7498,"20260225","TOTAL"
"VIRGINIA","GILES",2004,"VA","51071","US PRESIDENT","JOHN KERRY","DEMOCRAT",3047,7498,"20260225","TOTAL"
"VIRGINIA","GILES",2004,"VA","51071","US PRESIDENT","OTHER","OTHER",131,7498,"20260225","TOTAL"
"VIRGINIA","GLOUCESTER",2004,"VA","51073","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",11084,16333,"20260225","TOTAL"
"VIRGINIA","GLOUCESTER",2004,"VA","51073","US PRESIDENT","JOHN KERRY","DEMOCRAT",5105,16333,"20260225","TOTAL"
"VIRGINIA","GLOUCESTER",2004,"VA","51073","US PRESIDENT","OTHER","OTHER",144,16333,"20260225","TOTAL"
"VIRGINIA","GOOCHLAND",2004,"VA","51075","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",6668,10338,"20260225","TOTAL"
"VIRGINIA","GOOCHLAND",2004,"VA","51075","US PRESIDENT","JOHN KERRY","DEMOCRAT",3583,10338,"20260225","TOTAL"
"VIRGINIA","GOOCHLAND",2004,"VA","51075","US PRESIDENT","OTHER","OTHER",87,10338,"20260225","TOTAL"
"VIRGINIA","GRAYSON",2004,"VA","51077","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",4655,7137,"20260225","TOTAL"
"VIRGINIA","GRAYSON",2004,"VA","51077","US PRESIDENT","JOHN KERRY","DEMOCRAT",2430,7137,"20260225","TOTAL"
"VIRGINIA","GRAYSON",2004,"VA","51077","US PRESIDENT","OTHER","OTHER",52,7137,"20260225","TOTAL"
"VIRGINIA","GREENE",2004,"VA","51079","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",4570,6939,"20260225","TOTAL"
"VIRGINIA","GREENE",2004,"VA","51079","US PRESIDENT","JOHN KERRY","DEMOCRAT",2240,6939,"20260225","TOTAL"
"VIRGINIA","GREENE",2004,"VA","51079","US PRESIDENT","OTHER","OTHER",129,6939,"20260225","TOTAL"
"VIRGINIA","GREENSVILLE",2004,"VA","51081","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",1732,4258,"20260225","TOTAL"
"VIRGINIA","GREENSVILLE",2004,"VA","51081","US PRESIDENT","JOHN KERRY","DEMOCRAT",2514,4258,"20260225","TOTAL"
"VIRGINIA","GREENSVILLE",2004,"VA","51081","US PRESIDENT","OTHER","OTHER",12,4258,"20260225","TOTAL"
"VIRGINIA","HALIFAX",2004,"VA","51083","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",8363,14656,"20260225","TOTAL"
"VIRGINIA","HALIFAX",2004,"VA","51083","US PRESIDENT","JOHN KERRY","DEMOCRAT",6220,14656,"20260225","TOTAL"
"VIRGINIA","HALIFAX",2004,"VA","51083","US PRESIDENT","OTHER","OTHER",73,14656,"20260225","TOTAL"
"VIRGINIA","HAMPTON",2004,"VA","51650","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",23399,55741,"20260225","TOTAL"
"VIRGINIA","HAMPTON",2004,"VA","51650","US PRESIDENT","JOHN KERRY","DEMOCRAT",32016,55741,"20260225","TOTAL"
"VIRGINIA","HAMPTON",2004,"VA","51650","US PRESIDENT","OTHER","OTHER",326,55741,"20260225","TOTAL"
"VIRGINIA","HANOVER",2004,"VA","51085","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",35404,49611,"20260225","TOTAL"
"VIRGINIA","HANOVER",2004,"VA","51085","US PRESIDENT","JOHN KERRY","DEMOCRAT",13941,49611,"20260225","TOTAL"
"VIRGINIA","HANOVER",2004,"VA","51085","US PRESIDENT","OTHER","OTHER",266,49611,"20260225","TOTAL"
"VIRGINIA","HARRISONBURG",2004,"VA","51660","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",6165,11030,"20260225","TOTAL"
"VIRGINIA","HARRISONBURG",2004,"VA","51660","US PRESIDENT","JOHN KERRY","DEMOCRAT",4726,11030,"20260225","TOTAL"
"VIRGINIA","HARRISONBURG",2004,"VA","51660","US PRESIDENT","OTHER","OTHER",139,11030,"20260225","TOTAL"
"VIRGINIA","HENRICO",2004,"VA","51087","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",71809,133418,"20260225","TOTAL"
"VIRGINIA","HENRICO",2004,"VA","51087","US PRESIDENT","JOHN KERRY","DEMOCRAT",60864,133418,"20260225","TOTAL"
"VIRGINIA","HENRICO",2004,"VA","51087","US PRESIDENT","OTHER","OTHER",745,133418,"20260225","TOTAL"
"VIRGINIA","HENRY",2004,"VA","51089","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",13358,23458,"20260225","TOTAL"
"VIRGINIA","HENRY",2004,"VA","51089","US PRESIDENT","JOHN KERRY","DEMOCRAT",9851,23458,"20260225","TOTAL"
"VIRGINIA","HENRY",2004,"VA","51089","US PRESIDENT","OTHER","OTHER",249,23458,"20260225","TOTAL"
"VIRGINIA","HIGHLAND",2004,"VA","51091","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",982,1520,"20260225","TOTAL"
"VIRGINIA","HIGHLAND",2004,"VA","51091","US PRESIDENT","JOHN KERRY","DEMOCRAT",522,1520,"20260225","TOTAL"
"VIRGINIA","HIGHLAND",2004,"VA","51091","US PRESIDENT","OTHER","OTHER",16,1520,"20260225","TOTAL"
"VIRGINIA","HOPEWELL",2004,"VA","51670","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",4251,7936,"20260225","TOTAL"
"VIRGINIA","HOPEWELL",2004,"VA","51670","US PRESIDENT","JOHN KERRY","DEMOCRAT",3573,7936,"20260225","TOTAL"
"VIRGINIA","HOPEWELL",2004,"VA","51670","US PRESIDENT","OTHER","OTHER",112,7936,"20260225","TOTAL"
"VIRGINIA","ISLE OF WIGHT",2004,"VA","51093","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",9929,15871,"20260225","TOTAL"
"VIRGINIA","ISLE OF WIGHT",2004,"VA","51093","US PRESIDENT","JOHN KERRY","DEMOCRAT",5871,15871,"20260225","TOTAL"
"VIRGINIA","ISLE OF WIGHT",2004,"VA","51093","US PRESIDENT","OTHER","OTHER",71,15871,"20260225","TOTAL"
"VIRGINIA","JAMES CITY",2004,"VA","51095","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",18949,31090,"20260225","TOTAL"
"VIRGINIA","JAMES CITY",2004,"VA","51095","US PRESIDENT","JOHN KERRY","DEMOCRAT",11934,31090,"20260225","TOTAL"
"VIRGINIA","JAMES CITY",2004,"VA","51095","US PRESIDENT","OTHER","OTHER",207,31090,"20260225","TOTAL"
"VIRGINIA","KING AND QUEEN",2004,"VA","51097","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",1737,3286,"20260225","TOTAL"
"VIRGINIA","KING AND QUEEN",2004,"VA","51097","US PRESIDENT","JOHN KERRY","DEMOCRAT",1506,3286,"20260225","TOTAL"
"VIRGINIA","KING AND QUEEN",2004,"VA","51097","US PRESIDENT","OTHER","OTHER",43,3286,"20260225","TOTAL"
"VIRGINIA","KING GEORGE",2004,"VA","51099","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",5124,7921,"20260225","TOTAL"
"VIRGINIA","KING GEORGE",2004,"VA","51099","US PRESIDENT","JOHN KERRY","DEMOCRAT",2739,7921,"20260225","TOTAL"
"VIRGINIA","KING GEORGE",2004,"VA","51099","US PRESIDENT","OTHER","OTHER",58,7921,"20260225","TOTAL"
"VIRGINIA","KING WILLIAM",2004,"VA","51101","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",4397,6872,"20260225","TOTAL"
"VIRGINIA","KING WILLIAM",2004,"VA","51101","US PRESIDENT","JOHN KERRY","DEMOCRAT",2436,6872,"20260225","TOTAL"
"VIRGINIA","KING WILLIAM",2004,"VA","51101","US PRESIDENT","OTHER","OTHER",39,6872,"20260225","TOTAL"
"VIRGINIA","LANCASTER",2004,"VA","51103","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",3724,6230,"20260225","TOTAL"
"VIRGINIA","LANCASTER",2004,"VA","51103","US PRESIDENT","JOHN KERRY","DEMOCRAT",2477,6230,"20260225","TOTAL"
"VIRGINIA","LANCASTER",2004,"VA","51103","US PRESIDENT","OTHER","OTHER",29,6230,"20260225","TOTAL"
"VIRGINIA","LEE",2004,"VA","51105","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",5664,9770,"20260225","TOTAL"
"VIRGINIA","LEE",2004,"VA","51105","US PRESIDENT","JOHN KERRY","DEMOCRAT",4005,9770,"20260225","TOTAL"
"VIRGINIA","LEE",2004,"VA","51105","US PRESIDENT","OTHER","OTHER",101,9770,"20260225","TOTAL"
"VIRGINIA","LEXINGTON",2004,"VA","51678","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",982,2349,"20260225","TOTAL"
"VIRGINIA","LEXINGTON",2004,"VA","51678","US PRESIDENT","JOHN KERRY","DEMOCRAT",1340,2349,"20260225","TOTAL"
"VIRGINIA","LEXINGTON",2004,"VA","51678","US PRESIDENT","OTHER","OTHER",27,2349,"20260225","TOTAL"
"VIRGINIA","LOUDOUN",2004,"VA","51107","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",60382,108430,"20260225","TOTAL"
"VIRGINIA","LOUDOUN",2004,"VA","51107","US PRESIDENT","JOHN KERRY","DEMOCRAT",47271,108430,"20260225","TOTAL"
"VIRGINIA","LOUDOUN",2004,"VA","51107","US PRESIDENT","OTHER","OTHER",777,108430,"20260225","TOTAL"
"VIRGINIA","LOUISA",2004,"VA","51109","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",7083,12035,"20260225","TOTAL"
"VIRGINIA","LOUISA",2004,"VA","51109","US PRESIDENT","JOHN KERRY","DEMOCRAT",4844,12035,"20260225","TOTAL"
"VIRGINIA","LOUISA",2004,"VA","51109","US PRESIDENT","OTHER","OTHER",108,12035,"20260225","TOTAL"
"VIRGINIA","LUNENBURG",2004,"VA","51111","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",2858,5245,"20260225","TOTAL"
"VIRGINIA","LUNENBURG",2004,"VA","51111","US PRESIDENT","JOHN KERRY","DEMOCRAT",2362,5245,"20260225","TOTAL"
"VIRGINIA","LUNENBURG",2004,"VA","51111","US PRESIDENT","OTHER","OTHER",25,5245,"20260225","TOTAL"
"VIRGINIA","LYNCHBURG",2004,"VA","51680","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",14400,26340,"20260225","TOTAL"
"VIRGINIA","LYNCHBURG",2004,"VA","51680","US PRESIDENT","JOHN KERRY","DEMOCRAT",11727,26340,"20260225","TOTAL"
"VIRGINIA","LYNCHBURG",2004,"VA","51680","US PRESIDENT","OTHER","OTHER",213,26340,"20260225","TOTAL"
"VIRGINIA","MADISON",2004,"VA","51113","US PRESIDENT","GEORGE W. BUSH","REPUBLICAN",3556,5772,"20260225","TOTAL"
"VIRGINIA","MADISON",2004,"VA","51113","US PRESIDENT","JOHN KERRY","DEMOCRAT",2176,5772,"20260225","TOTAL"
